,id,date,genre,text,pre_target,nb_tokens,stance,sujet,pre_gemma
595,1289,27/04/2015,Femme,"Je connaissais peu le rôle du Samu Social avant cette nuit.  J'ai été agréablement surprise de voir que leur action ne s'arrêtait pas seulement à distribuer de la soupe et des couvertures aux personnes dans le besoin mais de constater qu'il y avait un véritable suivi  et une complicité qui s'instaurait entre les équipes de maraude et les habitués du 115.  Cette expérience m'a montré à quel point la précarité pouvait toucher n'importe qui, et qu'il sera important dans notre future vocation d'être vigilants aux personnes qui pourraient avoir besoin d'aide afin de leur proposer un suivi social pour ne pas qu'elles soient seules.    J'ai été particulièrement touchée par la rencontre des familles. En effet, les maraudes ont l'obligation de s'arrêter auprès des familles qu'elles croisent tout en sachant qu'elles ne pourront pas leur proposer de place pour la nuit.  Nous avons rencontré une famille au tout début de notre ronde, une mère s'occupait de deux de ses enfants pendant que son mari et les deux autres faisaient la manche plus loin afin de pouvoir dîner. La mère ne parlant pas français, c'est la petite Maria, 9 ans, qui faisait la traduction. Elle nous explique qu'elle et ses frères et sœurs ne vont pas à l'école, qu'ils ne se lavent jamais et qu'ils peinent à manger depuis l'expulsion de l'hôtel ou ils vivaient. Cette famille ne connaissait pas le samu social, nous avons donc passé du temps à leur expliquer comment contacter le 115 afin qu'ils puissent profiter de leurs services. Le plus dur fut de les laisser à la fin de la discussion avec seulement des bols de soupe, de chocolat et des chaussettes.    Cette nuit doit absolument être conservée dans le cursus des externes !","(Samu Social, Pour) (Précarité, Pour) (Rencontres avec les familles, Pour)",373.0,"['Pour', 'Pour', 'Pour']","['Samu Social', 'Précarité', 'Rencontres avec les familles']","(samu social, Pour)
(aide aux personnes dans le besoin, Pour)
(précarité, Neutre) 
"
596,1191,28/08/2015,Homme,"La garde au samu social nous confronte avec une dure réalité qui hélas peut très facilement passer inaperçue : la misère. Aider ces gens et leur apporter un peu de chaleur humaine est quelque chose d'enrichissant. Cependant lors de cette garde, on a un peu l'impression de suivre sans participer. Bien sûr c'est compréhensible étant donné que l'on est novice et qu'on est là pour observer, mais peut être y a t il des améliorations à faire sur ce point là.","(misère, Neutre)(aider ces gens, Pour)(améliorations à faire, Pour)",105.0,"['Neutre', 'Pour', 'Pour']","['misère', 'aider ces gens', 'améliorations à faire']","(misère, Pour)
(expérience de garde au samu, Contre)
(formations pour novice, Neutre) 
"
597,1605,06/11/2013,Homme,"Que dire de cette garde? Tout d'abord l'accueil: CHALEUREUX, et par ce froid, ça fait du bien. La double écoute permet d'apprendre à mener un véritable interrogatoire pour évaluer rapidement la situation social de l'appelant et répondre au mieux à ses besoins. Marauder en camion permet d'échanger des expériences humaines avec les sans abri, mais aussi d'apprendre à les connaître (ils sont en grande détresse sociale, et les aborder n'est pas toujours aisé). En observant les différents corps de métier à bord (IDE et travailleur social), on apprend comment venir en aide aux sans domicile.   Pour résumer: c'est une très grande expérience humaine, mais aussi professionnelle puisque nous sommes et serons confrontés tous les jours à ces personnes en grande détresse sociale. Mieux les connaître, pour mieux les soigner.","(accueil chaleureux, Pour) (apprendre à connaître les sans abri, Pour) (venir en aide aux sans domicile, Pour)",178.0,"['Pour', 'Pour', 'Pour']","['accueil chaleureux', 'apprendre à connaître les sans abri', 'venir en aide aux sans domicile']","(Accueil, Pour)
(Interrogatoire, Pour)
(Confrontation avec les sans-abris, Pour) 
"
598,707,30/06/2017,Femme,"Ma garde au SAMU social de Paris s'est déroulée comme je l'imaginais. Pendant la maraude, nous sommes allés à la rencontre des personnes dormant dans la rue et leur avons proposés de passer la nuit dans un centre d'hébergement.    2 situations m'ont cependant marquées :  - la première durant la double écoute, où nous n'avions que quelques places à offrir pour passer la nuit dans un endroit confortable : lorsque nous avons offert une place à une femme qui dormait dehors depuis presque 2 mois, elle nous a remerciées comme si nous étions Dieu... ça m'a beaucoup touchée.  - la deuxième durant la maraude :  nous allions à la rencontre de nos premiers sans abris et lorsque nous sommes descendus du camion, nous avons pris un oeuf. C'était les voisins dans les immeubles avoisinants qui envoyaient des œufs en direction de ces personnes qui sont déjà bien mal en point... Je me suis cru chez les sauvages ! Qui a l'idée de faire ça sérieusement ?! Bref, nous n'avons même pas pu transporter cet homme qui ne pouvait se tenir debout et nous sommes finalement partis en le laissant au milieu de ces voisins fous, à contre-coeur...    Pour conclure, je dirai simplement que c'est une expérience enrichissante humainement et professionnellement.","(interaction avec les sans-abris, Pour) (réaction hostile des voisins, Contre) (expérience enrichissante, Pour)",278.0,"['Pour', 'Contre', 'Pour']","['interaction avec les sans-abris', 'réaction hostile des voisins', 'expérience enrichissante']","( Centres d'hébergement, Pour )
(  Le comportement des voisins, Contre )
( Expérience au SAMU social, Neutre ) 
"
599,1023,14/04/2016,Homme,"La garde au Samu social fut une expérience intéressante, malheureusement j'aurai aimé davantage parler aux personnes dans la rue, comprendre leur parcours. Cela ne fut pas vraiment le cas, et nous avons passé beaucoup plus de temps à rouler d'un bout à un autre de Paris. Au final un bilan mitigé au sujet de cette garde.","(garde au Samu social, Neutre) (parler aux personnes dans la rue, Pour) (rouler beaucoup, Contre)",68.0,"['Neutre', 'Pour', 'Contre']","['garde au Samu social', 'parler aux personnes dans la rue', 'rouler beaucoup']","(garde au Samu social, Neutre)
(interaction avec les personnes dans la rue, Contre)
(temps passé à rouler à Paris, Contre) 
"
600,746,20/06/2017,Homme,"A l'arrivée, on est bien pris en charge par le coordinateur, à l'écoute à toutes les questions à propos du SAMU social (fonctionnement, budget, intervention etc)    La double écoute est intéressante, on comprend la situation des gens, leur détresse.    La maraude/signalement est intéressante humainement. Le travailleur social, l'IDE et le chauffeur sont des gens vraiment uniques, respectables et sincères. Ce sont des modèles de dévouement. À la rencontre des usagers, on se défait de l'idée du SDF qu'on a en tête, cela peut nous arriver du jour au lendemain d'être à la rue.  La chose qui m'a plus marquée est un SDF qui avait tout dans la vie (un super travail, une femme) mais du jour au lendemain il a tout perdu à cause de sa femme. Lui est dans la rue, et sa femme habite à Neuilly-sur-seine. Il était en costume de travail car il avait retrouvé un job.","(Prise en charge par le coordinateur, Pour) (Maraude/signalement, Pour) (Situation des usagers/SDF, Pour)",210.0,"['Pour', 'Pour', 'Pour']","['Prise en charge par le coordinateur', 'Maraude/signalement', 'Situation des usagers/SDF']","(coordinateur SAMU social, Pour), (maraude/signalement, Pour), (personne SDF, Neutre) 
"
601,1533,10/02/2014,Homme,"Cette garde est enrichissante, elle nous plonge dans la réalité de la vie dans la rue. On se rend compte des moyens mis en place pour les aider , des moyens qui sont insuffisants mais qui existent.  La rencontre avec les SDF dans la rue est une expérience qu'on ne peut oublier, sous le vent la pluie et le froid on voit des hommes et des femmes allongés sur le béton. En les voyant seuls au milieu d'une ville de 2 millions d'habitants, on se rend compte de leur sentiment profond d'exclusion, de tristesse et de misère.    Je suis certain qu'il y a de l'argent quelque part en France pour mieux les aider malgré la crise, et pourtant rien n'est fait. Je ne peux rester que dans l'incompréhension face à l'ignorance des plus faibles par les plus puissants.","(aide aux SDF, Critique) (moyens mis en place, Critique) (sentiment d'exclusion, Compassion)",177.0,[],[],"(aide aux SDF, Pour)
(crise économique, Neutre)
(exclusion sociale, Pour) 


"
602,1195,28/08/2015,Homme,Ca a ete une nuit interessante humainement. J'y ai vu une misere humaine qui ne m'etait pas inconnue mais que l'on oublie facilement.,"(misere humaine, Neutre)",33.0,['Neutre'],['misere humaine'],"(misère humaine, Pour) 
(expérience humaine, Neutre) 
 
"
603,514,30/11/2017,Femme,"La garde au samu social est une expérience très enrichissante. Je pense que nous sommes tous conscients de la détresse et de la misère qui nous entoure; mais la voir de près est une chose bien différente. Échanger avec ces gens, qui ont bien souvent besoin de parler, essayer de comprendre ce qu’ils vivent, comment ils en sont arrivés là, essayer de comprendre pourquoi certains ne veulent pas d’aide, pourquoi certains baissent les bras alors que d’autres veulent s’en sortir : tant de réflexions qu’une seule nuit au samu social soulève aisément.  Cette garde m’a permis de réaliser à quel point l’action du samu social est remarquable et nécessaire mais aussi à quel point les moyens aujourd’hui ne sont pas suffisants au vu du nombres de personnes à la rue qui contraste avec le nombre de places très restreint dans des centres d’hebergement.","(samu social, Pour) (détresse et misère, Pour) (moyens insuffisants, Contre)",178.0,"['Pour', 'Pour', 'Contre']","['samu social', 'détresse et misère', 'moyens insuffisants']","(garde au samu social, Pour)
(détresse et misère sociale, Neutre)
(moyens du samu social, Contre)  
"
604,82,29/09/2019,Femme,"Lors de cette garde j'ai clairement eu l'impression d'être de retour à l'hôpital public sur tout ce qu'il y a de pire en ce dernier. Lors de la double écoute, mon écoutante a été vraiment très gentille avec moi et m'a bien accueillie, elle a toujours été très professionnelle et à l'écoute de la personne au bout du fil mais j'ai bien compris qu'elle était désabusée d'un système où ils reçoivent toujours plus d'appels, toujours plus de situation de détresse avec de plus en plus de familles et aucun moyen d'y faire face car il y a de moins en moins de place dans les hébergements de nuit et qu'ils doivent trier qui est prioritaire pour un hébergement de nuit. On sentait qu'elle avait clairement perdu le sens de ce qu'elle faisait. Une fois en maraude ce ne fut pas mieux. Je suis tombée sur une équipe également sympa et accueillante, qui fait vraiment attention aux SDFs croisés dans la rue mais à qui également elle ne peut proposer parfois qu'une boisson chaude ou une soupe et aucune place en centre d'hébergement pour la nuit. On se rend compte également qu'ils connaissent tous les SDFs qu'ils croisent et la plupart sont dans la rue depuis longtemps. On est donc sur un système d'urgence qu'on a perennisé et qui ne représente aucunement une solution sur le long terme : on a en gros fait des sutures superficielles pour stopper un saignement profond.    Sur mon ressenti personnel, j'ai détesté cette garde : j'ai été confronté à un système dépassé, à bout de souffle, en tout point semblable à ce que nous externes vivons tous les jours en stage à l'hopital public, à l'image de la colère qui gronde dans les services d'urgence français, avec une hiérarchie et un gouverment insensible, incapable de proposer des solutions sur le long terme. Je n'ai pas été satisfaite du peu que l'on a proposé à toutes ces personnes en détresse dans la rue. Si c'était à refaire, je ne referais clairement pas cette garde qui me laisse un sentiment de frustration profond et un traumatisme.","(hôpital public, Contre), (système de tri des hébergements de nuit, Contre), (manque de solution à long terme pour les SDFs, Contre)",456.0,"['Contre', 'Contre', 'Contre']","['hôpital public', 'système de tri des hébergements de nuit', 'manque de solution à long terme pour les SDFs']","Système d'hébergement pour SDF, Contre
Système de santé publique, Contre
Hiérarchie et gouvernement, Contre 
"
